# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W11_RL_asymmetric_model
# start_datetime = 2024-03-12 18:53:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/98/18p7fygn5473lcp5yfrz9s340000gn/T/RtmpLoYUAL/standata-151eb53196480.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-202403121953-1-0970db.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-profile-202403121953-1-575717.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --warn-pedantic --name=W11_RL_asymmetric_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_pos,alpha_neg,temperature
# Adaptation terminated
# Step size = 0.118741
# Diagonal elements of inverse mass matrix:
# 1.90551, 0.662042, 1.74442
-16.3774,0.999282,0.118741,5,31,0,16.8022,0.394621,0.917952,10.3477
-15.8058,0.999408,0.118741,5,31,0,16.7565,0.836003,0.900164,12.9818
-15.7951,0.995052,0.118741,4,31,0,16.7267,0.865658,0.876949,6.88515
-16.0809,0.998471,0.118741,4,31,0,16.299,0.873113,0.89716,7.41932
-15.4434,0.997735,0.118741,4,31,0,17.8159,0.61863,0.825732,5.1007
-15.195,0.99259,0.118741,2,7,0,16.2736,0.58613,0.801835,6.54527
-15.3059,0.997014,0.118741,2,7,0,15.5069,0.548794,0.810937,5.89291
-16.3179,0.982935,0.118741,4,31,0,17.5144,0.387909,0.885533,12.7229
-15.2382,0.99293,0.118741,5,31,0,17.3347,0.587546,0.839531,7.91911
-15.3367,0.997994,0.118741,3,15,0,15.8428,0.549381,0.84104,8.26254
-17.2182,0.978045,0.118741,4,27,0,18.2269,0.274606,0.879786,13.8336
-16.9704,0.999955,0.118741,2,3,0,17.2307,0.296533,0.883081,13.52
-16.8473,0.999891,0.118741,5,31,0,17.9829,0.454812,0.93998,16.1079
-19.4026,0.995231,0.118741,4,15,0,19.9315,0.35177,0.967361,19.0134
-16.1227,0.998488,0.118741,5,31,0,21.8219,0.528085,0.915082,8.62505
-15.9329,0.999978,0.118741,3,7,0,16.2756,0.533056,0.91632,10.2958
-16.0719,0.998325,0.118741,4,15,0,16.4928,0.521154,0.902084,7.42156
-15.5194,0.999039,0.118741,4,31,0,17.0469,0.816745,0.893966,10.7022
-15.5171,0.99687,0.118741,5,31,0,16.0377,0.83996,0.834659,9.15119
-16.4283,0.985473,0.118741,3,15,0,17.7094,0.655372,0.797129,10.7277
-15.538,1,0.118741,3,7,0,16.6177,0.679659,0.839235,10.3352
-16.71,0.985076,0.118741,3,15,0,18.7367,0.824899,0.850625,13.7097
-15.6368,0.999587,0.118741,4,31,0,17.0114,0.878081,0.878337,9.4971
-18.8349,0.977218,0.118741,5,31,0,19.6563,0.268691,0.969893,15.1109
-15.7191,0.998621,0.118741,5,31,0,19.3468,0.748694,0.916635,10.7113
-15.7761,0.994857,0.118741,4,15,0,16.8508,0.718352,0.91818,13.7107
-17.9923,0.993562,0.118741,4,15,0,18.0811,0.255616,0.922237,17.4537
-16.7232,0.997589,0.118741,5,31,0,19.4182,0.920676,0.668371,6.1676
-15.208,0.998818,0.118741,3,15,0,17.3404,0.823871,0.765394,5.21312
-15.3097,0.99347,0.118741,4,31,0,16.4834,0.687665,0.797926,7.8989
-16.6584,0.96745,0.118741,3,15,0,18.0424,0.594815,0.882459,4.45766
-16.5198,0.994867,0.118741,3,11,0,17.8682,0.740914,0.821462,12.0593
-17.4703,0.99914,0.118741,4,15,0,18.6764,0.980782,0.832891,4.84828
-18.0475,0.999512,0.118741,5,47,0,18.7128,0.987419,0.600176,4.42653
-19.5916,0.995937,0.118741,4,15,0,20.5808,0.986148,0.437463,2.69452
-17.0531,0.998921,0.118741,5,31,0,20.1991,0.338335,0.933407,9.79598
-15.9209,0.999132,0.118741,5,31,0,17.7852,0.386733,0.860162,8.90448
-16.4731,0.999629,0.118741,5,31,0,16.8462,0.340059,0.905019,12.3604
-17.0501,0.998262,0.118741,5,31,0,17.8863,0.936182,0.874699,14.0031
-15.1681,0.99516,0.118741,4,31,0,19.2982,0.733253,0.798933,5.17382
-15.528,0.999523,0.118741,5,31,0,15.767,0.862179,0.853736,9.28449
-15.3352,0.999696,0.118741,5,31,0,15.6391,0.819637,0.840015,6.27389
-17.141,0.974529,0.118741,3,15,0,18.2367,0.704383,0.739489,9.60953
-16.8541,0.997797,0.118741,3,15,0,17.9638,0.623825,0.735207,8.96816
-16.0732,1,0.118741,4,15,0,17.7097,0.934735,0.854484,6.83014
-15.9546,0.998647,0.118741,3,7,0,16.2958,0.930957,0.849889,7.22228
-15.5705,0.999601,0.118741,4,15,0,16.0233,0.895028,0.83458,7.27673
-15.553,0.9895,0.118741,5,31,0,17.0672,0.878327,0.833935,8.34297
-15.9104,0.998791,0.118741,4,23,0,17.0958,0.91251,0.879174,10.0357
-17.3001,0.993637,0.118741,5,31,0,18.9853,0.911691,0.57527,2.5731
-16.8679,1,0.118741,3,15,0,17.833,0.907523,0.600255,2.72999
-17.0749,0.990756,0.118741,5,31,0,18.4445,0.939538,0.917407,7.83166
-15.537,0.99931,0.118741,5,31,0,17.7103,0.482232,0.760786,5.00908
-16.1636,0.99119,0.118741,3,7,0,16.248,0.413124,0.791834,4.36103
-15.4509,0.998165,0.118741,4,15,0,16.4703,0.490643,0.780934,5.65927
-15.3875,0.981158,0.118741,3,15,0,18.7926,0.677502,0.763991,7.09375
-16.5652,0.978152,0.118741,4,23,0,17.2232,0.797641,0.88633,4.79615
-15.2575,0.998957,0.118741,3,15,0,16.8928,0.698659,0.850859,6.54601
-16.5003,0.988333,0.118741,4,31,0,16.8001,0.825487,0.827771,11.9484
-15.3397,0.992533,0.118741,4,15,0,17.6234,0.773079,0.882858,9.60671
-15.3991,0.993785,0.118741,4,23,0,18.6958,0.825398,0.873769,8.52886
-15.1006,0.998136,0.118741,4,23,0,15.9205,0.747534,0.756074,5.47905
-15.2361,0.998024,0.118741,4,31,0,16.055,0.790125,0.852893,8.53103
-15.443,0.997723,0.118741,4,15,0,15.5046,0.834596,0.855517,6.69988
-15.6648,0.997547,0.118741,4,15,0,16.0199,0.864098,0.833034,9.29532
-15.9536,0.997652,0.118741,4,31,0,16.4678,0.913699,0.878031,10.4259
-15.6557,0.999983,0.118741,5,31,0,16.2853,0.79455,0.910084,12.041
-15.7003,0.999795,0.118741,3,7,0,15.7109,0.789692,0.914497,11.9959
-15.7109,0.99313,0.118741,5,31,0,17.7351,0.881481,0.658858,4.48105
-15.7452,0.999239,0.118741,4,31,0,17.3792,0.888876,0.86572,7.01362
-16.8449,0.998785,0.118741,4,15,0,17.0002,0.959351,0.890497,12.4068
-15.7427,0.999643,0.118741,4,31,0,16.9791,0.892128,0.856487,6.56921
-16.7835,0.997506,0.118741,4,15,0,17.2014,0.972229,0.846987,6.78102
-15.1764,0.99983,0.118741,4,23,0,17.2175,0.663058,0.803684,7.38258
-15.8704,0.996795,0.118741,4,31,0,16.0092,0.891247,0.738018,3.65885
-16.4492,0.999738,0.118741,4,31,0,17.3005,0.397015,0.683244,5.47689
-15.531,1,0.118741,4,15,0,17.1587,0.564528,0.676023,4.35513
-15.8558,0.962786,0.118741,6,63,0,17.4581,0.56106,0.639614,4.65014
-16.3525,0.997754,0.118741,5,31,0,17.0933,0.959951,0.802806,6.68601
-15.1537,0.999837,0.118741,4,23,0,17.4092,0.798486,0.800662,5.82876
-15.1513,0.998066,0.118741,4,31,0,15.3427,0.733959,0.818962,7.70728
-17.5304,0.966534,0.118741,4,15,0,18.1347,0.573089,0.77665,11.5579
-16.8104,1,0.118741,3,7,0,17.5925,0.558791,0.783507,10.6119
-15.6914,1,0.118741,4,15,0,17.018,0.529148,0.881726,7.40564
-16.8171,0.991371,0.118741,4,31,0,18.8169,0.798391,0.93114,17.7099
-16.4264,0.99956,0.118741,3,15,0,17.2271,0.784714,0.93346,16.4744
-16.298,0.99774,0.118741,4,15,0,16.9374,0.716667,0.897995,15.8613
-15.5029,0.995504,0.118741,4,31,0,16.9898,0.678,0.869558,11.4964
-16.1138,0.993396,0.118741,4,27,0,16.783,0.651533,0.824938,3.80251
-16.673,0.989864,0.118741,3,7,0,17.4157,0.755853,0.843681,3.4735
-16.6217,0.997831,0.118741,5,31,0,17.5667,0.776647,0.946438,15.7903
-15.9519,0.99953,0.118741,5,31,0,17.1514,0.692245,0.566123,3.46474
-16.5877,0.987137,0.118741,5,31,0,17.6288,0.942571,0.668838,3.1748
-16.0951,0.971863,0.118741,3,15,0,18.1278,0.914115,0.74716,6.87341
-15.3733,0.986913,0.118741,4,15,0,17.1963,0.86735,0.801247,6.48634
-17.7131,0.970138,0.118741,4,23,0,19.2858,0.956091,0.795644,10.6741
-16.1304,0.997247,0.118741,4,19,0,19.391,0.885884,0.88429,12.9447
-15.604,0.999842,0.118741,4,15,0,16.511,0.851764,0.884024,10.7815
-18.8301,0.961146,0.118741,3,7,0,20.0381,0.834139,0.904754,2.90993
-18.947,0.997944,0.118741,2,3,0,18.9806,0.836113,0.903767,2.82894
-17.1507,0.996252,0.118741,4,15,0,20.5478,0.542971,0.903214,17.7476
-16.6457,0.997756,0.118741,5,31,0,18.2239,0.535217,0.941416,10.7312
-17.9422,0.995778,0.118741,5,31,0,18.4931,0.820414,0.945841,19.1168
-17.0628,0.999119,0.118741,5,31,0,18.7486,0.457641,0.92888,17.5149
-16.2605,0.997598,0.118741,4,31,0,18.6214,0.938367,0.885672,8.45466
-17.8261,0.977564,0.118741,4,23,0,21.2566,0.541801,0.848897,2.94466
-19.0223,0.950618,0.118741,4,15,0,20.9875,0.402272,0.7333,10.8905
-17.116,1,0.118741,4,15,0,19.4631,0.805377,0.882013,3.85876
-15.7,0.988996,0.118741,3,15,0,19.4,0.649769,0.703148,6.18766
-15.8206,0.996269,0.118741,4,23,0,18.2415,0.868874,0.897618,8.83841
-15.6488,0.999763,0.118741,4,15,0,16.084,0.822951,0.862566,11.1146
-15.5217,0.999371,0.118741,4,31,0,15.9807,0.67295,0.816351,4.54489
-15.937,0.983435,0.118741,4,15,0,17.5986,0.773085,0.892136,6.4941
-16.883,0.998074,0.118741,4,31,0,18.0864,0.895525,0.922309,7.54952
-16.7995,0.9994,0.118741,4,31,0,20.1721,0.859609,0.930589,8.24846
-17.2013,0.99878,0.118741,4,15,0,18.0176,0.925491,0.901824,16.2857
-16.18,0.999561,0.118741,4,31,0,18.7805,0.700711,0.857656,4.3313
-17.3573,0.9964,0.118741,4,15,0,18.3505,0.524589,0.86049,3.39647
-16.5019,0.997377,0.118741,4,27,0,18.6622,0.392623,0.873861,5.60222
-16.3993,0.995795,0.118741,4,15,0,17.7685,0.599698,0.897151,15.9629
-15.5981,0.999792,0.118741,5,31,0,16.8257,0.672153,0.887468,7.29645
-17.3776,0.98749,0.118741,4,31,0,18.1822,0.878925,0.863762,15.4324
-18.0762,0.990248,0.118741,3,7,0,18.7875,0.811774,0.837668,15.6672
-18.4902,1,0.118741,5,31,0,18.8677,0.809743,0.972784,12.6816
-20.3464,0.996516,0.118741,4,23,0,21.8475,0.672134,0.98728,8.68419
-19.5922,0.999371,0.118741,3,15,0,22.329,0.663936,0.983492,11.2912
-20.2954,0.999844,0.118741,3,15,0,20.7373,0.712202,0.988052,11.2205
-20.3369,0.996785,0.118741,4,31,0,20.5895,0.750206,0.988281,12.9162
-17.9798,0.99929,0.118741,4,31,0,21.4924,0.628418,0.965831,10.3372
-15.3999,0.999571,0.118741,4,15,0,18.1817,0.712293,0.883743,11.245
-17.8565,0.96263,0.118741,3,11,0,18.8022,0.747476,0.93489,5.01789
-17.1015,0.994356,0.118741,4,15,0,18.9725,0.89563,0.664858,6.88315
-15.6292,0.997366,0.118741,3,7,0,17.523,0.90522,0.736005,4.73987
-16.6889,0.969889,0.118741,3,7,0,17.4017,0.913269,0.827492,3.80176
-20.0654,0.958853,0.118741,5,31,0,22.0478,0.230335,0.928934,19.6257
-20.8095,0.99304,0.118741,4,15,0,22.0876,0.288088,0.894839,19.7497
-21.0875,0.999702,0.118741,3,7,0,21.1985,0.265437,0.895428,19.7874
-18.0382,0.999956,0.118741,5,31,0,22.4684,0.256054,0.951187,10.4102
-17.454,0.998957,0.118741,2,7,0,18.3819,0.305671,0.945118,11.182
-17.9639,0.999741,0.118741,4,15,0,18.1142,0.273136,0.95484,11.9782
-17.9589,0.999847,0.118741,3,7,0,18.082,0.279458,0.954358,11.3249
-17.2735,0.998354,0.118741,5,31,0,19.0457,0.92819,0.880012,15.2064
-16.6033,0.994516,0.118741,4,31,0,18.7644,0.877696,0.935623,15.5821
-18.0742,0.987977,0.118741,4,15,0,19.2199,0.93542,0.942891,7.73882
-17.0632,0.999261,0.118741,4,31,0,19.3701,0.384644,0.863124,14.2358
-16.9748,1,0.118741,3,7,0,17.1074,0.391175,0.862315,14.022
-16.364,0.999774,0.118741,4,15,0,17.3255,0.353555,0.905733,11.6142
-15.4297,0.998911,0.118741,4,23,0,17.3586,0.755957,0.896155,10.6158
-15.2007,0.999613,0.118741,4,31,0,16.0109,0.742952,0.861558,8.07004
-15.1844,0.999712,0.118741,5,63,0,15.8583,0.681218,0.713083,4.54242
-15.8794,0.996054,0.118741,4,23,0,16.6051,0.90564,0.887437,9.71928
-16.0584,0.978383,0.118741,2,7,0,18.3693,0.918299,0.872312,10.7823
-17.2078,0.983165,0.118741,3,15,0,17.6028,0.887503,0.909551,5.42476
-16.5739,0.997744,0.118741,4,31,0,18.1811,0.945146,0.910865,10.7607
-16.1525,0.999461,0.118741,4,31,0,17.0307,0.933158,0.886947,9.51722
-15.539,0.998185,0.118741,4,31,0,17.0303,0.832963,0.833962,9.33534
-15.9032,0.999505,0.118741,5,31,0,16.8642,0.739998,0.883204,13.7649
-18.5055,0.973096,0.118741,4,31,0,19.2888,0.686375,0.975202,13.6356
-18.6371,0.986554,0.118741,4,31,0,22.232,0.760319,0.975188,12.5774
-18.3674,0.999512,0.118741,4,15,0,18.9194,0.816907,0.970108,11.5628
-17.644,0.999138,0.118741,4,15,0,19.6603,0.738939,0.964611,12.6572
-20.0179,0.980158,0.118741,5,31,0,22.6698,0.739517,0.647777,9.72899
-20.7892,0.995065,0.118741,5,33,0,21.9003,0.470023,0.990548,15.7876
-18.9703,0.987724,0.118741,4,31,0,22.553,0.835992,0.975852,11.8402
-16.3899,0.999981,0.118741,4,15,0,19.0914,0.655042,0.94089,15.5545
-16.08,0.995141,0.118741,4,31,0,18.6383,0.647043,0.931455,11.2174
-15.1404,0.997894,0.118741,4,27,0,17.8324,0.780548,0.785167,5.27785
-15.5467,0.991712,0.118741,4,23,0,16.0658,0.719106,0.827717,4.71643
-20.3206,0.973185,0.118741,4,31,0,21.1935,0.994756,0.857278,15.067
-17.4089,0.999715,0.118741,5,31,0,20.9925,0.97832,0.849661,5.24693
-17.4505,0.999598,0.118741,3,11,0,18.1581,0.984488,0.841622,5.83607
-17.9621,0.996223,0.118741,4,31,0,18.7427,0.988163,0.90212,12.0717
-15.746,0.999222,0.118741,4,31,0,18.4142,0.782205,0.914894,13.0976
-16.7565,0.988564,0.118741,3,15,0,17.2413,0.607171,0.847598,14.0572
# 
#  Elapsed Time: 1.826 seconds (Warm-up)
#                2.303 seconds (Sampling)
#                4.129 seconds (Total)
# 
